Indexcd,Trddt,Clsindex,Retindex
300,2020/1/16,4149.043,-0.004246
300,2020/1/17,4154.853,0.0014
300,2020/1/20,4185.83,0.007456
300,2020/1/21,4114.309,-0.017086
300,2020/1/22,4131.931,0.004283
300,2020/1/23,4003.901,-0.030986
300,2020/2/3,3688.358,-0.078809
300,2020/2/4,3785.638,0.026375
300,2020/2/5,3828.527,0.011329
300,2020/2/6,3899.775,0.01861
300,2020/2/7,3899.869,0.000024
300,2020/2/10,3916.005,0.004138
300,2020/2/11,3952.464,0.00931
300,2020/2/12,3984.432,0.008088
300,2020/2/13,3959.919,-0.006152
300,2020/2/14,3987.734,0.007024
300,2020/2/17,4077.424,0.022491
300,2020/2/18,4057.511,-0.004884
300,2020/2/19,4051.311,-0.001528
300,2020/2/20,4144.656,0.023041
300,2020/2/21,4149.49,0.001166
300,2020/2/24,4132.839,-0.004013
300,2020/2/25,4123.854,-0.002174
300,2020/2/26,4073.015,-0.012328
300,2020/2/27,4084.876,0.002912
300,2020/2/28,3940.049,-0.035454
300,2020/3/2,4069.666,0.032897
300,2020/3/3,4091.361,0.005331
300,2020/3/4,4115.052,0.00579
300,2020/3/5,4206.725,0.022277
300,2020/3/6,4138.507,-0.016216
300,2020/3/9,3997.133,-0.034161
300,2020/3/10,4082.731,0.021415
300,2020/3/11,4028.429,-0.0133
300,2020/3/12,3950.911,-0.019243
300,2020/3/13,3895.313,-0.014072
300,2020/3/16,3727.84,-0.042993
300,2020/3/17,3709.682,-0.004871
300,2020/3/18,3636.256,-0.019793
300,2020/3/19,3589.093,-0.01297
300,2020/3/20,3653.224,0.017868
300,2020/3/23,3530.306,-0.033646
300,2020/3/24,3625.115,0.026856
300,2020/3/25,3722.518,0.026869
300,2020/3/26,3698.047,-0.006574
300,2020/3/27,3710.061,0.003249
300,2020/3/30,3674.111,-0.00969
300,2020/3/31,3686.155,0.003278
300,2020/4/1,3675.076,-0.003006
300,2020/4/2,3734.531,0.016178
300,2020/4/3,3713.218,-0.005707
300,2020/4/7,3798.021,0.022838
300,2020/4/8,3780.345,-0.004654
300,2020/4/9,3792.811,0.003298
300,2020/4/10,3769.178,-0.006231
300,2020/4/13,3753.257,-0.004224
300,2020/4/14,3825.699,0.019301
300,2020/4/15,3797.362,-0.007407
300,2020/4/16,3802.381,0.001322
300,2020/4/17,3839.487,0.009759
300,2020/4/20,3853.455,0.003638
300,2020/4/21,3808.047,-0.011784
300,2020/4/22,3839.383,0.008229
300,2020/4/23,3829.753,-0.002508
300,2020/4/24,3796.972,-0.00856
300,2020/4/27,3822.769,0.006794
300,2020/4/28,3849.146,0.0069
300,2020/4/29,3867.032,0.004647
300,2020/4/30,3912.577,0.011778
300,2020/5/6,3936.254,0.006052
300,2020/5/7,3924.895,-0.002886
300,2020/5/8,3963.622,0.009867
300,2020/5/11,3960.18,-0.000868
300,2020/5/12,3960.238,0.000015
300,2020/5/13,3968.253,0.002024
300,2020/5/14,3925.218,-0.010845
300,2020/5/15,3912.816,-0.00316
300,2020/5/18,3922.912,0.00258
300,2020/5/19,3956.249,0.008498
300,2020/5/20,3935.222,-0.005315
300,2020/5/21,3913.795,-0.005445
300,2020/5/22,3824.064,-0.022927
300,2020/5/25,3829.325,0.001376
300,2020/5/26,3872.77,0.011345
300,2020/5/27,3845.613,-0.007012
300,2020/5/28,3856.632,0.002865
300,2020/5/29,3867.023,0.002694
300,2020/6/1,3971.34,0.026976
300,2020/6/2,3983.568,0.003079
300,2020/6/3,3983.648,0.00002
300,2020/6/4,3982.185,-0.000367
300,2020/6/5,4001.251,0.004788
300,2020/6/8,4021.955,0.005174
300,2020/6/9,4047.029,0.006234
300,2020/6/10,4039.705,-0.00181
300,2020/6/11,3995.885,-0.010847
300,2020/6/12,4003.083,0.001801
300,2020/6/15,3954.988,-0.012014
300,2020/6/16,4014.57,0.015065
300,2020/6/17,4017.594,0.000753
300,2020/6/18,4044.384,0.006668
300,2020/6/19,4098.709,0.013432
300,2020/6/22,4102.046,0.000814
300,2020/6/23,4121.794,0.004814
300,2020/6/24,4138.989,0.004172
300,2020/6/29,4109.716,-0.007073
300,2020/6/30,4163.964,0.0132
300,2020/7/1,4247.783,0.02013
300,2020/7/2,4335.845,0.020731
300,2020/7/3,4419.596,0.019316
300,2020/7/6,4670.095,0.056679
300,2020/7/7,4698.126,0.006002
300,2020/7/8,4774.004,0.016151
300,2020/7/9,4840.771,0.013986
300,2020/7/10,4753.133,-0.018104
300,2020/7/13,4852.961,0.021003
300,2020/7/14,4806.69,-0.009535
300,2020/7/15,4744.469,-0.012945
300,2020/7/16,4516.253,-0.048101
300,2020/7/17,4544.701,0.006299
300,2020/7/20,4680.305,0.029838
300,2020/7/21,4691.042,0.002294
300,2020/7/22,4714.445,0.004989
300,2020/7/23,4712.436,-0.000426
300,2020/7/24,4505.591,-0.043893
300,2020/7/27,4528.45,0.005073
300,2020/7/28,4568.258,0.008791
300,2020/7/29,4679.008,0.024243
300,2020/7/30,4656.151,-0.004885
300,2020/7/31,4695.046,0.008353
300,2020/8/3,4771.311,0.016244
300,2020/8/4,4775.802,0.000941
300,2020/8/5,4777.109,0.000274
300,2020/8/6,4762.764,-0.003003
300,2020/8/7,4707.926,-0.011514
300,2020/8/10,4724.87,0.003599
300,2020/8/11,4681.784,-0.009119
300,2020/8/12,4647.645,-0.007292
300,2020/8/13,4635.713,-0.002567
300,2020/8/14,4704.629,0.014866
300,2020/8/17,4815.226,0.023508
300,2020/8/18,4812.756,-0.000513
300,2020/8/19,4740.678,-0.014976
300,2020/8/20,4679.154,-0.012978
300,2020/8/21,4718.843,0.008482
300,2020/8/24,4755.849,0.007842
300,2020/8/25,4761.951,0.001283
300,2020/8/26,4706.13,-0.011722
300,2020/8/27,4731.345,0.005358
300,2020/8/28,4844.265,0.023866
300,2020/8/31,4816.215,-0.00579
300,2020/9/1,4842.122,0.005379
300,2020/9/2,4843.887,0.000365
300,2020/9/3,4817.095,-0.005531
300,2020/9/4,4770.219,-0.009731
300,2020/9/7,4669.368,-0.021142
300,2020/9/8,4694.389,0.005359
300,2020/9/9,4584.589,-0.02339
300,2020/9/10,4581.977,-0.00057
300,2020/9/11,4627.283,0.009888
300,2020/9/14,4651.051,0.005136
300,2020/9/15,4688.483,0.008048
300,2020/9/16,4657.358,-0.006639
300,2020/9/17,4632.714,-0.005291
300,2020/9/18,4737.089,0.02253
300,2020/9/21,4691.428,-0.009639
300,2020/9/22,4635.761,-0.011866
300,2020/9/23,4652.327,0.003574
300,2020/9/24,4563.066,-0.019186
300,2020/9/25,4570.022,0.001524
300,2020/9/28,4581.908,0.002601
300,2020/9/29,4591.799,0.002159
300,2020/9/30,4587.395,-0.000959
300,2020/10/9,4681.141,0.020436
300,2020/10/12,4823.158,0.030338
300,2020/10/13,4839.201,0.003326
300,2020/10/14,4807.102,-0.006633
300,2020/10/15,4798.736,-0.00174
300,2020/10/16,4791.676,-0.001471
300,2020/10/19,4755.488,-0.007552
300,2020/10/20,4793.467,0.007986
300,2020/10/21,4792.828,-0.000133
300,2020/10/22,4777.984,-0.003097
300,2020/10/23,4718.488,-0.012452
300,2020/10/26,4691.236,-0.005776
300,2020/10/27,4699.279,0.001714
300,2020/10/28,4737.272,0.008085
300,2020/10/29,4772.92,0.007525
300,2020/10/30,4695.334,-0.016255
300,2020/11/2,4720.831,0.00543
300,2020/11/3,4777.561,0.012017
300,2020/11/4,4813.656,0.007555
300,2020/11/5,4885.112,0.014844
300,2020/11/6,4885.718,0.000124
300,2020/11/9,4981.35,0.019574
300,2020/11/10,4953.876,-0.005515
300,2020/11/11,4904.898,-0.009887
300,2020/11/12,4908.463,0.000727
300,2020/11/13,4856.851,-0.010515
300,2020/11/16,4904.172,0.009743
300,2020/11/17,4894.786,-0.001914
300,2020/11/18,4891.672,-0.000636
300,2020/11/19,4927.989,0.007424
300,2020/11/20,4943.288,0.003105
300,2020/11/23,5005.027,0.012489
300,2020/11/24,4974.285,-0.006142
300,2020/11/25,4910.7,-0.012783
300,2020/11/26,4919.591,0.001811
300,2020/11/27,4980.765,0.012435
300,2020/11/30,4960.252,-0.004118
300,2020/12/1,5067.098,0.02154
300,2020/12/2,5067.145,0.000009
300,2020/12/3,5057.06,-0.00199
300,2020/12/4,5065.916,0.001751
300,2020/12/7,5022.235,-0.008623
300,2020/12/8,5009.879,-0.00246
300,2020/12/9,4942.699,-0.01341
300,2020/12/10,4940.525,-0.00044
300,2020/12/11,4889.629,-0.010302
300,2020/12/14,4934.835,0.009245
300,2020/12/15,4945.1,0.00208
300,2020/12/16,4953.867,0.001773
300,2020/12/17,5017.478,0.012841
300,2020/12/18,4999.968,-0.00349
300,2020/12/21,5046.84,0.009374
300,2020/12/22,4964.773,-0.016261
300,2020/12/23,5007.123,0.00853
300,2020/12/24,5000.015,-0.00142
300,2020/12/25,5042.014,0.0084
300,2020/12/28,5064.415,0.004443
300,2020/12/29,5042.936,-0.004241
300,2020/12/30,5113.711,0.014034
300,2020/12/31,5211.288,0.019081
300,2021/1/4,5267.718,0.010828
300,2021/1/5,5368.505,0.019133
300,2021/1/6,5417.668,0.009158
300,2021/1/7,5513.657,0.017718
300,2021/1/8,5495.431,-0.003306
300,2021/1/11,5441.158,-0.009876
300,2021/1/12,5596.352,0.028522
300,2021/1/13,5577.971,-0.003284
300,2021/1/14,5470.456,-0.019275
300,2021/1/15,5458.081,-0.002262
300,2021/1/18,5518.52,0.011073
300,2021/1/19,5437.523,-0.014677
300,2021/1/20,5476.434,0.007156
300,2021/1/21,5564.969,0.016167
300,2021/1/22,5569.776,0.000864
300,2021/1/25,5625.923,0.010081
300,2021/1/26,5512.968,-0.020078
300,2021/1/27,5528.003,0.002727
300,2021/1/28,5377.143,-0.02729
300,2021/1/29,5351.965,-0.004682
300,2021/2/1,5417.648,0.012273
300,2021/2/2,5501.092,0.015402
300,2021/2/3,5485.201,-0.002889
300,2021/2/4,5473.948,-0.002052
300,2021/2/5,5483.414,0.001729
300,2021/2/8,5564.562,0.014799
300,2021/2/9,5686.25,0.021868
300,2021/2/10,5807.719,0.021362
300,2021/2/18,5768.381,-0.006773
300,2021/2/19,5778.842,0.001814
300,2021/2/22,5597.333,-0.031409
300,2021/2/23,5579.668,-0.003156
300,2021/2/24,5437.568,-0.025467
300,2021/2/25,5469.558,0.005883
300,2021/2/26,5336.761,-0.024279
300,2021/3/1,5418.784,0.015369
300,2021/3/2,5349.63,-0.012762
300,2021/3/3,5452.212,0.019176
300,2021/3/4,5280.706,-0.031456
300,2021/3/5,5262.796,-0.003392
300,2021/3/8,5080.025,-0.034729
300,2021/3/9,4970.999,-0.021462
300,2021/3/10,5003.612,0.006561
300,2021/3/11,5128.216,0.024903
300,2021/3/12,5146.379,0.003542
300,2021/3/15,5035.544,-0.021537
300,2021/3/16,5079.362,0.008702
300,2021/3/17,5100.858,0.004232
300,2021/3/18,5141.768,0.00802
300,2021/3/19,5007.091,-0.026193
300,2021/3/22,5057.152,0.009998
300,2021/3/23,5009.246,-0.009473
300,2021/3/24,4928.685,-0.016082
300,2021/3/25,4926.347,-0.000474
300,2021/3/26,5037.99,0.022662
300,2021/3/29,5046.877,0.001764
300,2021/3/30,5094.729,0.009482
300,2021/3/31,5048.361,-0.009101
300,2021/4/1,5110.777,0.012364
300,2021/4/2,5161.557,0.009936
300,2021/4/6,5140.342,-0.00411
300,2021/4/7,5103.743,-0.00712
300,2021/4/8,5112.209,0.001659
300,2021/4/9,5035.337,-0.015037
300,2021/4/12,4947.746,-0.017395
300,2021/4/13,4939.644,-0.001638
300,2021/4/14,4980.628,0.008297
300,2021/4/15,4948.974,-0.006355
300,2021/4/16,4966.181,0.003477
300,2021/4/19,5087.016,0.024332
300,2021/4/20,5083.365,-0.000718
300,2021/4/21,5098.745,0.003026
300,2021/4/22,5089.243,-0.001864
300,2021/4/23,5135.453,0.00908
300,2021/4/26,5077.237,-0.011336
300,2021/4/27,5090.52,0.002616
300,2021/4/28,5119.242,0.005642
300,2021/4/29,5164.169,0.008776
300,2021/4/30,5123.489,-0.007877
300,2021/5/6,5061.124,-0.012172
300,2021/5/7,4996.053,-0.012857
300,2021/5/10,4992.422,-0.000727
300,2021/5/11,5023.06,0.006137
300,2021/5/12,5044.548,0.004278
300,2021/5/13,4992.974,-0.010224
300,2021/5/14,5110.59,0.023556
300,2021/5/17,5184.985,0.014557
300,2021/5/18,5187.601,0.000505
300,2021/5/19,5172.272,-0.002955
300,2021/5/20,5186.412,0.002734
300,2021/5/21,5134.148,-0.010077
300,2021/5/24,5155.587,0.004176
300,2021/5/25,5318.478,0.031595
300,2021/5/26,5320.593,0.000398
300,2021/5/27,5338.233,0.003315
300,2021/5/28,5321.089,-0.003212
300,2021/5/31,5331.57,0.00197
300,2021/6/1,5341.68,0.001896
300,2021/6/2,5289.974,-0.00968
300,2021/6/3,5255.285,-0.006557
300,2021/6/4,5282.277,0.005136
300,2021/6/7,5277.627,-0.00088
300,2021/6/8,5232.117,-0.008623
300,2021/6/9,5236.449,0.000828
300,2021/6/10,5271.466,0.006687
300,2021/6/11,5224.703,-0.008871
300,2021/6/15,5166.56,-0.011128
300,2021/6/16,5080.491,-0.016659
300,2021/6/17,5101.892,0.004212
300,2021/6/18,5102.466,0.000113
300,2021/6/21,5090.385,-0.002368
300,2021/6/22,5122.158,0.006242
300,2021/6/23,5147.394,0.004927
300,2021/6/24,5155.974,0.001667
300,2021/6/25,5239.968,0.016291
300,2021/6/28,5251.76,0.00225
300,2021/6/29,5190.544,-0.011656
300,2021/6/30,5224.041,0.006453
300,2021/7/1,5229.664,0.001076
300,2021/7/2,5081.117,-0.028405
300,2021/7/5,5085.792,0.00092
300,2021/7/6,5083.104,-0.000529
300,2021/7/7,5140.49,0.01129
300,2021/7/8,5088.257,-0.010161
300,2021/7/9,5069.436,-0.003699
300,2021/7/12,5132.709,0.012481
300,2021/7/13,5142.099,0.001829
300,2021/7/14,5083.085,-0.011477
300,2021/7/15,5151.463,0.013452
300,2021/7/16,5094.773,-0.011005
300,2021/7/19,5113.494,0.003675
300,2021/7/20,5108.994,-0.00088
300,2021/7/21,5144.043,0.00686
300,2021/7/22,5151.752,0.001499
300,2021/7/23,5089.228,-0.012136
300,2021/7/26,4925.299,-0.032211
300,2021/7/27,4751.313,-0.035325
300,2021/7/28,4760.483,0.00193
300,2021/7/29,4850.275,0.018862
300,2021/7/30,4811.169,-0.008063
300,2021/8/2,4933.736,0.025476
300,2021/8/3,4934.458,0.000146
300,2021/8/4,4978.848,0.008996
300,2021/8/5,4948.67,-0.006061
300,2021/8/6,4921.565,-0.005477
300,2021/8/9,4985.563,0.013004
300,2021/8/10,5043.148,0.01155
300,2021/8/11,5015.341,-0.005514
300,2021/8/12,4973.351,-0.008372
300,2021/8/13,4945.983,-0.005503
300,2021/8/16,4941.068,-0.000994
300,2021/8/17,4837.403,-0.02098
300,2021/8/18,4894.238,0.011749
300,2021/8/19,4862.139,-0.006559
300,2021/8/20,4769.268,-0.019101
300,2021/8/23,4835.878,0.013967
300,2021/8/24,4888.39,0.010859
300,2021/8/25,4898.157,0.001998
300,2021/8/26,4801.609,-0.019711
300,2021/8/27,4827.043,0.005297
300,2021/8/30,4813.27,-0.002853
300,2021/8/31,4805.61,-0.001591
300,2021/9/1,4869.459,0.013286
300,2021/9/2,4869.411,-0.00001
300,2021/9/3,4843.062,-0.005411
300,2021/9/6,4933.726,0.01872
300,2021/9/7,4992.829,0.011979
300,2021/9/8,4972.132,-0.004145
300,2021/9/9,4970.013,-0.000426
300,2021/9/10,5013.522,0.008754
300,2021/9/13,4991.66,-0.004361
300,2021/9/14,4917.162,-0.014924
300,2021/9/15,4867.319,-0.010137
300,2021/9/16,4807.698,-0.012249
300,2021/9/17,4855.94,0.010034
300,2021/9/22,4821.767,-0.007037
300,2021/9/23,4853.196,0.006518
300,2021/9/24,4849.428,-0.000776
300,2021/9/27,4877.37,0.005762
300,2021/9/28,4883.828,0.001324
300,2021/9/29,4833.928,-0.010217
300,2021/9/30,4866.383,0.006714
300,2021/10/8,4929.941,0.013061
300,2021/10/11,4936.192,0.001268
300,2021/10/12,4883.837,-0.010606
300,2021/10/13,4940.109,0.011522
300,2021/10/14,4913.612,-0.005364
300,2021/10/15,4932.108,0.003764
300,2021/10/18,4874.775,-0.011624
300,2021/10/19,4922.723,0.009836
300,2021/10/20,4910.185,-0.002547
300,2021/10/21,4928.016,0.003631
300,2021/10/22,4959.725,0.006434
300,2021/10/25,4979.524,0.003992
300,2021/10/26,4963.098,-0.003299
300,2021/10/27,4898.164,-0.013083
300,2021/10/28,4864.138,-0.006947
300,2021/10/29,4908.77,0.009176
300,2021/11/1,4890.685,-0.003684
300,2021/11/2,4839.846,-0.010395
300,2021/11/3,4821.112,-0.003871
300,2021/11/4,4868.742,0.009879
300,2021/11/5,4842.346,-0.005422
300,2021/11/8,4848.18,0.001205
300,2021/11/9,4846.744,-0.000296
300,2021/11/10,4821.193,-0.005272
300,2021/11/11,4898.653,0.016067
300,2021/11/12,4888.375,-0.002098
300,2021/11/15,4882.378,-0.001227
300,2021/11/16,4883.321,0.000193
300,2021/11/17,4885.754,0.000498
300,2021/11/18,4837.619,-0.009852
300,2021/11/19,4890.058,0.01084
300,2021/11/22,4912.399,0.004569
300,2021/11/23,4913.346,0.000193
300,2021/11/24,4916.658,0.000674
300,2021/11/25,4896.442,-0.004112
300,2021/11/26,4860.127,-0.007417
300,2021/11/29,4851.423,-0.001791
300,2021/11/30,4832.026,-0.003998
300,2021/12/1,4843.851,0.002447
300,2021/12/2,4856.163,0.002542
300,2021/12/3,4901.018,0.009237
300,2021/12/6,4892.621,-0.001713
300,2021/12/7,4922.102,0.006026
300,2021/12/8,4995.93,0.014999
300,2021/12/9,5078.69,0.016565
300,2021/12/10,5055.117,-0.004642
300,2021/12/13,5083.801,0.005674
300,2021/12/14,5049.695,-0.006709
300,2021/12/15,5005.899,-0.008673
300,2021/12/16,5034.732,0.00576
300,2021/12/17,4954.76,-0.015884
300,2021/12/20,4880.418,-0.015004
300,2021/12/21,4913.485,0.006775
300,2021/12/22,4914.454,0.000197
300,2021/12/23,4948.739,0.006976
300,2021/12/24,4921.345,-0.005536
300,2021/12/27,4919.324,-0.000411
300,2021/12/28,4955.964,0.007448
300,2021/12/29,4883.48,-0.014626
300,2021/12/30,4921.511,0.007788
300,2021/12/31,4940.373,0.003833
300,2022/1/4,4917.765,-0.004576
300,2022/1/5,4868.12,-0.010095
300,2022/1/6,4818.232,-0.010248
300,2022/1/7,4822.369,0.000859
300,2022/1/10,4844.045,0.004495
300,2022/1/11,4797.774,-0.009552
300,2022/1/12,4845.579,0.009964
300,2022/1/13,4765.919,-0.01644
300,2022/1/14,4726.732,-0.008222
300,2022/1/17,4767.276,0.008578
300,2022/1/18,4813.347,0.009664
300,2022/1/19,4780.378,-0.006849
300,2022/1/20,4823.509,0.009023
300,2022/1/21,4779.314,-0.009162
300,2022/1/24,4786.738,0.001553
300,2022/1/25,4678.451,-0.022622
300,2022/1/26,4712.311,0.007237
300,2022/1/27,4619.877,-0.019615
300,2022/1/28,4563.772,-0.012144
300,2022/2/7,4634.09,0.015408
300,2022/2/8,4608.773,-0.005463
300,2022/2/9,4652.061,0.009393
300,2022/2/10,4639.863,-0.002622
300,2022/2/11,4601.395,-0.008291
300,2022/2/14,4551.688,-0.010803
300,2022/2/15,4600.103,0.010637
300,2022/2/16,4617.989,0.003888
300,2022/2/17,4629.165,0.00242
300,2022/2/18,4651.236,0.004768
300,2022/2/21,4634.314,-0.003638
300,2022/2/22,4574.153,-0.012982
300,2022/2/23,4623.047,0.010689
300,2022/2/24,4529.319,-0.020274
300,2022/2/25,4573.425,0.009738
300,2022/2/28,4581.646,0.001798
300,2022/3/1,4619.686,0.008303
300,2022/3/2,4578.601,-0.008893
300,2022/3/3,4551.628,-0.005891
300,2022/3/4,4496.43,-0.012127
300,2022/3/7,4352.778,-0.031948
300,2022/3/8,4265.391,-0.020076
300,2022/3/9,4226.346,-0.009154
300,2022/3/10,4292.837,0.015733
300,2022/3/11,4306.522,0.003188
300,2022/3/14,4174.758,-0.030596
300,2022/3/15,3983.812,-0.045738
300,2022/3/16,4156.081,0.043242
300,2022/3/17,4237.696,0.019637
300,2022/3/18,4265.902,0.006656
300,2022/3/21,4258.746,-0.001677
300,2022/3/22,4255.295,-0.00081
300,2022/3/23,4276.517,0.004987
300,2022/3/24,4251.306,-0.005895
300,2022/3/25,4174.574,-0.018049
300,2022/3/28,4148.466,-0.006254
300,2022/3/29,4134.144,-0.003452
300,2022/3/30,4254.099,0.029016
300,2022/3/31,4222.597,-0.007405
300,2022/4/1,4276.158,0.012684
300,2022/4/6,4263.841,-0.00288
300,2022/4/7,4209.1,-0.012838
300,2022/4/8,4230.767,0.005148
300,2022/4/11,4100.07,-0.030892
300,2022/4/12,4179.973,0.019488
300,2022/4/13,4139.737,-0.009626
300,2022/4/14,4191.568,0.01252
300,2022/4/15,4188.747,-0.000673
300,2022/4/18,4166.384,-0.005339
300,2022/4/19,4134.902,-0.007556
300,2022/4/20,4070.789,-0.015505
300,2022/4/21,3995.83,-0.018414
300,2022/4/22,4013.25,0.00436
300,2022/4/25,3814.913,-0.049421
300,2022/4/26,3784.12,-0.008072
300,2022/4/27,3895.536,0.029443
300,2022/4/28,3921.107,0.006564
300,2022/4/29,4016.241,0.024262
300,2022/5/5,4010.21,-0.001502
300,2022/5/6,3908.815,-0.025284
300,2022/5/9,3877.436,-0.008028
300,2022/5/10,3919.868,0.010943
300,2022/5/11,3976.423,0.014428
300,2022/5/12,3958.74,-0.004447
300,2022/5/13,3988.6,0.007543
300,2022/5/16,3956.538,-0.008038
300,2022/5/17,4005.893,0.012474
300,2022/5/18,3991.907,-0.003491
300,2022/5/19,3999.598,0.001927
300,2022/5/20,4077.6,0.019502
300,2022/5/23,4053.982,-0.005792
300,2022/5/24,3959.154,-0.023391
300,2022/5/25,3983.178,0.006068
300,2022/5/26,3993.045,0.002477
300,2022/5/27,4001.299,0.002067
300,2022/5/30,4029.018,0.006928
300,2022/5/31,4091.518,0.015512
300,2022/6/1,4083.177,-0.002039
300,2022/6/2,4089.568,0.001565
300,2022/6/6,4166.085,0.01871
300,2022/6/7,4179.129,0.003131
300,2022/6/8,4219.812,0.009735
300,2022/6/9,4175.675,-0.010459
300,2022/6/10,4238.994,0.015164
300,2022/6/13,4189.353,-0.011711
300,2022/6/14,4222.311,0.007867
300,2022/6/15,4278.218,0.013241
300,2022/6/16,4250.061,-0.006581
300,2022/6/17,4309.044,0.013878
300,2022/6/20,4330.433,0.004964
300,2022/6/21,4325.566,-0.001124
300,2022/6/22,4270.623,-0.012702
300,2022/6/23,4343.878,0.017153
300,2022/6/24,4394.772,0.011716
300,2022/6/27,4444.264,0.011262
300,2022/6/28,4490.517,0.010407
300,2022/6/29,4421.357,-0.015401
300,2022/6/30,4485.011,0.014397
300,2022/7/1,4466.718,-0.004079
300,2022/7/4,4496.03,0.006562
300,2022/7/5,4489.538,-0.001444
300,2022/7/6,4423.97,-0.014605
300,2022/7/7,4443.474,0.004409
300,2022/7/8,4428.781,-0.003307
300,2022/7/11,4354.617,-0.016746
300,2022/7/12,4313.618,-0.009415
300,2022/7/13,4321.462,0.001818
300,2022/7/14,4322.074,0.000142
300,2022/7/15,4248.527,-0.017017
300,2022/7/18,4292.586,0.01037
300,2022/7/19,4269.34,-0.005415
300,2022/7/20,4283.803,0.003388
300,2022/7/21,4236.058,-0.011145
300,2022/7/22,4238.234,0.000514
300,2022/7/25,4212.644,-0.006038
300,2022/7/26,4245.976,0.007912
300,2022/7/27,4225.036,-0.004932
300,2022/7/28,4225.673,0.000151
300,2022/7/29,4170.102,-0.013151
300,2022/8/1,4188.678,0.004455
300,2022/8/2,4107.024,-0.019494
300,2022/8/3,4066.975,-0.009751
300,2022/8/4,4101.537,0.008498
300,2022/8/5,4156.911,0.013501
300,2022/8/8,4148.075,-0.002126
300,2022/8/9,4156.291,0.001981
300,2022/8/10,4109.737,-0.011201
300,2022/8/11,4193.543,0.020392
300,2022/8/12,4191.152,-0.00057
300,2022/8/15,4185.679,-0.001306
300,2022/8/16,4177.837,-0.001874
300,2022/8/17,4216.959,0.009364
300,2022/8/18,4180.1,-0.008741
300,2022/8/19,4151.074,-0.006944
300,2022/8/22,4181.397,0.007305
300,2022/8/23,4161.082,-0.004858
300,2022/8/24,4082.42,-0.018904
300,2022/8/25,4116.24,0.008284
300,2022/8/26,4107.546,-0.002112
300,2022/8/29,4089.521,-0.004388
300,2022/8/30,4075.794,-0.003357
300,2022/8/31,4078.84,0.000747
300,2022/9/1,4043.74,-0.008605
300,2022/9/2,4023.613,-0.004977
300,2022/9/5,4015.426,-0.002035
300,2022/9/6,4052.28,0.009178
300,2022/9/7,4054.983,0.000667
300,2022/9/8,4037.684,-0.004266
300,2022/9/9,4093.787,0.013895
300,2022/9/13,4111.115,0.004233
300,2022/9/14,4065.359,-0.01113
300,2022/9/15,4027.119,-0.009406
300,2022/9/16,3932.683,-0.02345
300,2022/9/19,3928,-0.001191
300,2022/9/20,3932.836,0.001231
300,2022/9/21,3903.735,-0.007399
300,2022/9/22,3869.344,-0.00881
300,2022/9/23,3856.021,-0.003443
300,2022/9/26,3836.677,-0.005017
300,2022/9/27,3892.295,0.014496
300,2022/9/28,3828.71,-0.016336
300,2022/9/29,3827.143,-0.000409
300,2022/9/30,3804.885,-0.005816
300,2022/10/10,3720.937,-0.022063
300,2022/10/11,3727.687,0.001814
300,2022/10/12,3784.306,0.015189
300,2022/10/13,3752.673,-0.008359
300,2022/10/14,3842.47,0.023929
300,2022/10/17,3846.412,0.001026
300,2022/10/18,3838.267,-0.002118
300,2022/10/19,3776.534,-0.016084
300,2022/10/20,3754.927,-0.005721
300,2022/10/21,3742.893,-0.003205
300,2022/10/24,3633.373,-0.029261
300,2022/10/25,3627.454,-0.001629
300,2022/10/26,3656.903,0.008118
300,2022/10/27,3631.145,-0.007044
300,2022/10/28,3541.33,-0.024735
300,2022/10/31,3508.703,-0.009213
300,2022/11/1,3634.173,0.03576
300,2022/11/2,3677.805,0.012006
300,2022/11/3,3647.897,-0.008132
300,2022/11/4,3767.175,0.032698
300,2022/11/7,3775.297,0.002156
300,2022/11/8,3749.325,-0.006879
300,2022/11/9,3714.27,-0.00935
300,2022/11/10,3685.689,-0.007695
300,2022/11/11,3788.439,0.027878
300,2022/11/14,3794.017,0.001472
300,2022/11/15,3865.973,0.018966
300,2022/11/16,3834.39,-0.008169
300,2022/11/17,3818.664,-0.004101
300,2022/11/18,3801.569,-0.004477
300,2022/11/21,3769.127,-0.008534
300,2022/11/22,3769.573,0.000118
300,2022/11/23,3773.529,0.001049
300,2022/11/24,3756.808,-0.004431
300,2022/11/25,3775.776,0.005049
300,2022/11/28,3733.242,-0.011265
300,2022/11/29,3848.422,0.030853
300,2022/11/30,3853.037,0.001199
300,2022/12/1,3894.769,0.010831
300,2022/12/2,3870.948,-0.006116
300,2022/12/5,3946.876,0.019615
300,2022/12/6,3968.198,0.005402
300,2022/12/7,3958.441,-0.002459
300,2022/12/8,3959.18,0.000187
300,2022/12/9,3998.244,0.009867
300,2022/12/12,3953.443,-0.011205
300,2022/12/13,3945.681,-0.001963
300,2022/12/14,3954.886,0.002333
300,2022/12/15,3951.989,-0.000733
300,2022/12/16,3954.227,0.000566
300,2022/12/19,3893.221,-0.015428
300,2022/12/20,3829.017,-0.016491
300,2022/12/21,3830.538,0.000397
300,2022/12/22,3836.028,0.001433
300,2022/12/23,3828.219,-0.002036
300,2022/12/26,3843.489,0.003989
300,2022/12/27,3887.854,0.011543
300,2022/12/28,3871.264,-0.004267
300,2022/12/29,3856.701,-0.003762
